gameCounter,turnCounter,optimisationTechnique,objectiveFunction,score,computationTime
45,20,ILP,ttv,0.0,242
45,20,ILP,ttvwscm,0.0,320
45,21,ILP,ttv,0.0,188
45,21,ILP,ttvwscm,22.150000000000002,299
45,22,ILP,ttv,11.0,190
45,22,ILP,ttvwscm,0.0,323
45,23,ILP,ttv,0.0,190
45,23,ILP,ttvwscm,0.0,305
45,24,ILP,ttv,7.0,194
45,24,ILP,ttvwscm,0.0,303
45,25,ILP,ttv,0.0,190
45,25,ILP,ttvwscm,0.0,311
45,26,ILP,ttv,0.0,193
45,26,ILP,ttvwscm,8.175,307
45,27,ILP,ttv,39.0,195
45,27,ILP,ttvwscm,34.15,323
45,28,ILP,ttv,0.0,201
45,28,ILP,ttvwscm,0.0,329
45,29,ILP,ttv,4.0,201
45,29,ILP,ttvwscm,10.3,334
45,30,ILP,ttv,0.0,218
45,30,ILP,ttvwscm,0.0,331
45,31,ILP,ttv,2.0,201
45,31,ILP,ttvwscm,1.3250000000000002,320
45,32,ILP,ttv,0.0,310
45,32,ILP,ttvwscm,0.0,362
45,33,ILP,ttv,6.0,205
45,33,ILP,ttvwscm,19.275000000000002,347
45,34,ILP,ttv,0.0,200
45,34,ILP,ttvwscm,0.0,317
45,35,ILP,ttv,0.0,203
45,35,ILP,ttvwscm,18.325,325
45,36,ILP,ttv,0.0,284
45,36,ILP,ttvwscm,0.0,343
45,37,ILP,ttv,12.0,219
45,37,ILP,ttvwscm,14.375,330
45,38,ILP,ttv,0.0,197
45,38,ILP,ttvwscm,0.0,318
45,39,ILP,ttv,0.0,201
45,39,ILP,ttvwscm,3.4000000000000004,323
45,40,ILP,ttv,3.0,200
45,40,ILP,ttvwscm,2.3000000000000003,324
45,41,ILP,ttv,0.0,207
45,41,ILP,ttvwscm,0.0,329
45,42,ILP,ttv,23.0,217
45,42,ILP,ttvwscm,19.450000000000003,349
45,43,ILP,ttv,26.0,230
45,43,ILP,ttvwscm,13.450000000000001,346
46,1,ILP,ttv,42.0,201
46,1,ILP,ttvwscm,98.025,311
46,2,ILP,ttv,24.0,185
46,2,ILP,ttvwscm,0.0,413
46,3,ILP,ttv,0.0,198
46,3,ILP,ttvwscm,0.0,286
46,4,ILP,ttv,0.0,179
46,4,ILP,ttvwscm,0.0,293
46,5,ILP,ttv,0.0,183
46,5,ILP,ttvwscm,0.0,290
46,6,ILP,ttv,6.0,183
46,6,ILP,ttvwscm,15.05,331
46,7,ILP,ttv,0.0,185
46,7,ILP,ttvwscm,0.0,324
46,8,ILP,ttv,0.0,183
46,8,ILP,ttvwscm,0.0,295
46,9,ILP,ttv,9.0,185
46,9,ILP,ttvwscm,15.075000000000003,312
46,10,ILP,ttv,19.0,188
46,10,ILP,ttvwscm,0.0,288
46,11,ILP,ttv,0.0,189
46,11,ILP,ttvwscm,6.125,294
46,12,ILP,ttv,9.000000000000002,186
46,12,ILP,ttvwscm,0.0,349
46,13,ILP,ttv,0.0,229
46,13,ILP,ttvwscm,5.125,301
46,14,ILP,ttv,4.0,186
46,14,ILP,ttvwscm,0.0,297
46,15,ILP,ttv,0.0,190
46,15,ILP,ttvwscm,6.15,298
46,16,ILP,ttv,0.0,226
46,16,ILP,ttvwscm,0.0,313
46,17,ILP,ttv,0.0,188
46,17,ILP,ttvwscm,0.0,291
46,18,ILP,ttv,0.0,185
46,18,ILP,ttvwscm,6.125,329
46,19,ILP,ttv,1.0,187
46,19,ILP,ttvwscm,0.0,296
46,20,ILP,ttv,0.0,182
46,20,ILP,ttvwscm,23.175,295
46,21,ILP,ttv,6.0,249
46,21,ILP,ttvwscm,0.0,307
46,22,ILP,ttv,0.0,187
46,22,ILP,ttvwscm,0.0,292
46,23,ILP,ttv,0.0,217
46,23,ILP,ttvwscm,0.0,317
46,24,ILP,ttv,12.0,187
46,24,ILP,ttvwscm,13.225000000000001,303
46,25,ILP,ttv,4.0,194
46,25,ILP,ttvwscm,0.0,295
46,26,ILP,ttv,0.0,188
46,26,ILP,ttvwscm,36.300000000000004,303
46,27,ILP,ttv,12.0,277
46,27,ILP,ttvwscm,0.0,307
46,28,ILP,ttv,0.0,190
46,28,ILP,ttvwscm,4.3,303
46,29,ILP,ttv,24.0,190
46,29,ILP,ttvwscm,0.0,300
46,30,ILP,ttv,0.0,187
46,30,ILP,ttvwscm,15.325000000000001,304
46,31,ILP,ttv,0.0,196
46,31,ILP,ttvwscm,0.0,307
46,32,ILP,ttv,16.0,252
46,32,ILP,ttvwscm,7.300000000000001,347
46,33,ILP,ttv,0.0,192
46,33,ILP,ttvwscm,0.0,304
46,34,ILP,ttv,2.0,189
46,34,ILP,ttvwscm,19.375,315
46,35,ILP,ttv,12.0,229
46,35,ILP,ttvwscm,0.0,323
46,36,ILP,ttv,0.0,189
46,36,ILP,ttvwscm,5.425000000000001,345
46,37,ILP,ttv,53.0,659
47,1,ILP,ttv,70.0,189
47,1,ILP,ttvwscm,39.025000000000006,299
47,2,ILP,ttv,0.0,187
47,2,ILP,ttvwscm,0.0,293
47,3,ILP,ttv,0.0,189
47,3,ILP,ttvwscm,0.0,359
47,4,ILP,ttv,0.0,199
47,4,ILP,ttvwscm,0.0,290
47,5,ILP,ttv,0.0,190
47,5,ILP,ttvwscm,0.0,290
47,6,ILP,ttv,5.0,188
47,6,ILP,ttvwscm,6.1000000000000005,300
47,7,ILP,ttv,0.0,191
47,7,ILP,ttvwscm,0.0,344
47,8,ILP,ttv,0.0,220
47,8,ILP,ttvwscm,0.0,318
47,9,ILP,ttv,0.0,200
47,9,ILP,ttvwscm,0.0,301
47,10,ILP,ttv,5.0,192
47,10,ILP,ttvwscm,21.125,302
47,11,ILP,ttv,0.0,193
47,11,ILP,ttvwscm,0.0,314
47,12,ILP,ttv,0.0,266
47,12,ILP,ttvwscm,0.0,301
47,13,ILP,ttv,0.0,190
47,13,ILP,ttvwscm,0.0,309
47,14,ILP,ttv,0.0,189
47,14,ILP,ttvwscm,0.0,311
47,15,ILP,ttv,0.0,237
47,15,ILP,ttvwscm,0.0,298
47,16,ILP,ttv,30.0,259
47,16,ILP,ttvwscm,30.150000000000002,388
47,17,ILP,ttv,12.0,201
47,17,ILP,ttvwscm,0.0,314
47,18,ILP,ttv,0.0,189
47,18,ILP,ttvwscm,0.0,307
47,19,ILP,ttv,0.0,191
47,19,ILP,ttvwscm,0.0,324
47,20,ILP,ttv,0.0,260
47,20,ILP,ttvwscm,39.2,306
47,21,ILP,ttv,33.0,190
47,21,ILP,ttvwscm,0.0,299
47,22,ILP,ttv,0.0,185
47,22,ILP,ttvwscm,3.25,310
47,23,ILP,ttv,13.0,191
47,23,ILP,ttvwscm,11.225000000000001,300
47,24,ILP,ttv,0.0,252
47,24,ILP,ttvwscm,0.0,329
47,25,ILP,ttv,0.0,190
47,25,ILP,ttvwscm,6.275,302
47,26,ILP,ttv,31.0,195
47,26,ILP,ttvwscm,0.0,306
47,27,ILP,ttv,0.0,191
47,27,ILP,ttvwscm,0.0,303
47,28,ILP,ttv,7.0,193
47,28,ILP,ttvwscm,67.2,661
47,29,ILP,ttv,7.0,222
47,29,ILP,ttvwscm,0.0,326
47,30,ILP,ttv,0.0,195
47,30,ILP,ttvwscm,14.325000000000001,314
47,31,ILP,ttv,12.0,200
47,31,ILP,ttvwscm,0.0,316
47,32,ILP,ttv,0.0,192
47,32,ILP,ttvwscm,9.35,312
47,33,ILP,ttv,24.0,256
47,33,ILP,ttvwscm,3.375,316
47,34,ILP,ttv,5.0,195
47,34,ILP,ttvwscm,2.4250000000000003,306
47,35,ILP,ttv,0.0,230
47,35,ILP,ttvwscm,0.0,316
47,36,ILP,ttv,0.0,193
47,36,ILP,ttvwscm,6.3500000000000005,344
47,37,ILP,ttv,15.0,198
47,37,ILP,ttvwscm,0.0,301
47,38,ILP,ttv,0.0,197
47,38,ILP,ttvwscm,0.0,352
47,39,ILP,ttv,6.0,197
47,39,ILP,ttvwscm,6.425000000000001,349
47,40,ILP,ttv,0.0,202
47,40,ILP,ttvwscm,0.0,320
47,41,ILP,ttv,4.0,205
47,41,ILP,ttvwscm,1.4500000000000002,334
47,42,ILP,ttv,0.0,208
47,42,ILP,ttvwscm,0.0,338
47,43,ILP,ttv,7.0,210
47,43,ILP,ttvwscm,3.4999999999999996,415
47,44,ILP,ttv,0.0,216
47,44,ILP,ttvwscm,0.0,348
47,45,ILP,ttv,2.0,230
47,45,ILP,ttvwscm,7.525,349
47,46,ILP,ttv,0.0,247
47,46,ILP,ttvwscm,0.0,346
47,47,ILP,ttv,8.0,229
47,47,ILP,ttvwscm,9.475,362
47,48,ILP,ttv,0.0,242
47,48,ILP,ttvwscm,0.0,360
47,49,ILP,ttv,24.0,236
47,49,ILP,ttvwscm,21.525000000000002,406
48,1,ILP,ttv,21.0,202
48,1,ILP,ttvwscm,0.0,304
48,2,ILP,ttv,0.0,183
48,2,ILP,ttvwscm,0.0,297
48,3,ILP,ttv,0.0,203
48,3,ILP,ttvwscm,9.0,310
48,4,ILP,ttv,0.0,184
48,4,ILP,ttvwscm,0.0,339
48,5,ILP,ttv,0.0,181
48,5,ILP,ttvwscm,18.0,294
48,6,ILP,ttv,34.0,202
48,6,ILP,ttvwscm,17.05,340
48,7,ILP,ttv,0.0,187
48,7,ILP,ttvwscm,0.0,304
48,8,ILP,ttv,3.0,227
48,8,ILP,ttvwscm,1.1,312
48,9,ILP,ttv,0.0,188
48,9,ILP,ttvwscm,0.0,298
48,10,ILP,ttv,0.0,187
48,10,ILP,ttvwscm,9.125,412
48,11,ILP,ttv,5.0,196
48,11,ILP,ttvwscm,0.0,292
48,12,ILP,ttv,0.0,192
48,12,ILP,ttvwscm,33.15,291
48,13,ILP,ttv,0.0,186
48,13,ILP,ttvwscm,0.0,344
48,14,ILP,ttv,0.0,203
48,14,ILP,ttvwscm,7.15,325
48,15,ILP,ttv,29.0,253
48,15,ILP,ttvwscm,0.0,312
48,16,ILP,ttv,0.0,190
48,16,ILP,ttvwscm,0.0,298
48,17,ILP,ttv,2.0,182
48,17,ILP,ttvwscm,0.0,292
48,18,ILP,ttv,0.0,244
48,18,ILP,ttvwscm,16.225,344
48,19,ILP,ttv,10.0,186
48,19,ILP,ttvwscm,8.200000000000001,304
48,20,ILP,ttv,0.0,185
48,20,ILP,ttvwscm,0.0,304
48,21,ILP,ttv,0.0,185
48,21,ILP,ttvwscm,4.25,340
48,22,ILP,ttv,11.0,206
48,22,ILP,ttvwscm,2.25,322
48,23,ILP,ttv,4.0,194
48,23,ILP,ttvwscm,7.225,305
48,24,ILP,ttv,0.0,195
48,24,ILP,ttvwscm,0.0,337
48,25,ILP,ttv,13.0,216
48,25,ILP,ttvwscm,10.3,329
48,26,ILP,ttv,0.0,194
48,26,ILP,ttvwscm,0.0,334
48,27,ILP,ttv,21.0,200
48,27,ILP,ttvwscm,7.3500000000000005,327
48,28,ILP,ttv,0.0,202
48,28,ILP,ttvwscm,0.0,321
48,29,ILP,ttv,6.0,259
48,29,ILP,ttvwscm,5.275,326
48,30,ILP,ttv,0.0,215
48,30,ILP,ttvwscm,0.0,322
48,31,ILP,ttv,25.0,217
48,31,ILP,ttvwscm,54.225,339
49,1,ILP,ttv,51.0,200
49,1,ILP,ttvwscm,10.025,313
49,2,ILP,ttv,0.0,186
49,2,ILP,ttvwscm,0.0,293
49,3,ILP,ttv,0.0,181
49,3,ILP,ttvwscm,0.0,304
49,4,ILP,ttv,0.0,183
49,4,ILP,ttvwscm,0.0,291
49,5,ILP,ttv,0.0,180
49,5,ILP,ttvwscm,9.05,339
49,6,ILP,ttv,0.0,196
49,6,ILP,ttvwscm,0.0,302
49,7,ILP,ttv,0.0,181
49,7,ILP,ttvwscm,18.075,292
49,8,ILP,ttv,6.0,187
49,8,ILP,ttvwscm,0.0,351
49,9,ILP,ttv,0.0,209
49,9,ILP,ttvwscm,12.075000000000001,305
49,10,ILP,ttv,0.0,189
49,10,ILP,ttvwscm,0.0,308
49,11,ILP,ttv,0.0,184
49,11,ILP,ttvwscm,8.1,357
49,12,ILP,ttv,19.0,187
49,12,ILP,ttvwscm,0.0,324
49,13,ILP,ttv,0.0,202
49,13,ILP,ttvwscm,20.125000000000004,317
49,14,ILP,ttv,38.0,190
49,14,ILP,ttvwscm,0.0,295
49,15,ILP,ttv,0.0,182
49,15,ILP,ttvwscm,0.0,303
49,16,ILP,ttv,6.0,245
49,16,ILP,ttvwscm,10.175,332
49,17,ILP,ttv,0.0,185
49,17,ILP,ttvwscm,0.0,296
49,18,ILP,ttv,0.0,187
49,18,ILP,ttvwscm,17.125,305
49,19,ILP,ttv,29.0,185
49,19,ILP,ttvwscm,0.0,378
49,20,ILP,ttv,0.0,243
49,20,ILP,ttvwscm,12.275,304
49,21,ILP,ttv,0.0,187
49,21,ILP,ttvwscm,0.0,297
49,22,ILP,ttv,0.0,187
49,22,ILP,ttvwscm,6.300000000000001,322
49,23,ILP,ttv,4.0,197
49,23,ILP,ttvwscm,0.0,379
49,24,ILP,ttv,0.0,186
49,24,ILP,ttvwscm,10.3,299
49,25,ILP,ttv,38.0,203
49,25,ILP,ttvwscm,25.325000000000003,333
49,26,ILP,ttv,26.0,189
49,26,ILP,ttvwscm,0.0,296
49,27,ILP,ttv,0.0,186
49,27,ILP,ttvwscm,5.375,352
49,28,ILP,ttv,6.999999999999999,247
49,28,ILP,ttvwscm,6.375,313
50,1,ILP,ttv,15.0,187
50,1,ILP,ttvwscm,21.025000000000002,297
50,2,ILP,ttv,0.0,181
50,2,ILP,ttvwscm,0.0,354
50,3,ILP,ttv,0.0,186
50,3,ILP,ttvwscm,0.0,326
50,4,ILP,ttv,0.0,194
50,4,ILP,ttvwscm,7.025000000000001,298
50,5,ILP,ttv,14.0,181
50,5,ILP,ttvwscm,9.05,298
50,6,ILP,ttv,10.0,208
50,6,ILP,ttvwscm,0.0,323
50,7,ILP,ttv,0.0,185
50,7,ILP,ttvwscm,0.0,306
50,8,ILP,ttv,0.0,194
50,8,ILP,ttvwscm,0.0,291
50,9,ILP,ttv,0.0,182
50,9,ILP,ttvwscm,0.0,368
50,10,ILP,ttv,0.0,214
50,10,ILP,ttvwscm,0.0,312
50,11,ILP,ttv,12.0,189
50,11,ILP,ttvwscm,14.025,289
50,12,ILP,ttv,0.0,228
50,12,ILP,ttvwscm,0.0,306
50,13,ILP,ttv,0.0,190
50,13,ILP,ttvwscm,0.0,297
50,14,ILP,ttv,0.0,185
50,14,ILP,ttvwscm,9.125,299
50,15,ILP,ttv,12.0,190
50,15,ILP,ttvwscm,31.05,306
50,16,ILP,ttv,27.0,199
50,16,ILP,ttvwscm,0.0,310
50,17,ILP,ttv,0.0,201
50,17,ILP,ttvwscm,0.0,316
50,18,ILP,ttv,39.0,195
50,18,ILP,ttvwscm,0.0,408
50,19,ILP,ttv,0.0,202
50,19,ILP,ttvwscm,30.225,310
50,20,ILP,ttv,0.0,189
50,20,ILP,ttvwscm,0.0,302
50,21,ILP,ttv,72.0,489
50,21,ILP,ttvwscm,6.300000000000001,441
50,22,ILP,ttv,0.0,199
50,22,ILP,ttvwscm,0.0,373
50,23,ILP,ttv,0.0,200
50,23,ILP,ttvwscm,36.325,399
50,24,ILP,ttv,24.0,588
50,24,ILP,ttvwscm,12.325000000000001,353
50,25,ILP,ttv,0.0,194
50,25,ILP,ttvwscm,0.0,321
50,26,ILP,ttv,0.0,190
50,26,ILP,ttvwscm,38.35,909
50,27,ILP,ttv,13.000000000000002,745
50,27,ILP,ttvwscm,0.0,303
50,28,ILP,ttv,0.0,262
50,28,ILP,ttvwscm,0.0,320
50,29,ILP,ttv,0.0,192
50,29,ILP,ttvwscm,3.35,307
50,30,ILP,ttv,2.0,199
50,30,ILP,ttvwscm,1.35,344
50,31,ILP,ttv,0.0,189
50,31,ILP,ttvwscm,0.0,300
50,32,ILP,ttv,3.0,192
50,32,ILP,ttvwscm,0.0,336
50,33,ILP,ttv,0.0,192
50,33,ILP,ttvwscm,5.275,310
50,34,ILP,ttv,2.0,203
50,34,ILP,ttvwscm,0.0,321
50,35,ILP,ttv,0.0,202
50,35,ILP,ttvwscm,13.4,383
50,36,ILP,ttv,18.0,211
50,36,ILP,ttvwscm,10.425,334
50,37,ILP,ttv,0.0,207
50,37,ILP,ttvwscm,0.0,334
50,38,ILP,ttv,4.0,237
50,38,ILP,ttvwscm,1.425,327
50,39,ILP,ttv,0.0,221
50,39,ILP,ttvwscm,0.0,323
50,40,ILP,ttv,0.0,199
50,40,ILP,ttvwscm,6.45,314
50,41,ILP,ttv,20.0,206
50,41,ILP,ttvwscm,0.0,342
50,42,ILP,ttv,0.0,262
50,42,ILP,ttvwscm,12.475000000000001,315
50,43,ILP,ttv,30.0,206
50,43,ILP,ttvwscm,6.3500000000000005,349
51,1,ILP,ttcwscm,3.0,317
51,1,ILP,ttvwscm,12.025,342
51,2,ILP,ttcwscm,1.0250000000000001,312
51,2,ILP,ttvwscm,7.025,306
51,3,ILP,ttcwscm,0.0,299
51,3,ILP,ttvwscm,0.0,292
51,4,ILP,ttcwscm,0.0,296
51,4,ILP,ttvwscm,0.0,295
51,5,ILP,ttcwscm,0.0,306
51,5,ILP,ttvwscm,0.0,302
51,6,ILP,ttcwscm,3.0500000000000003,393
51,6,ILP,ttvwscm,0.0,338
51,7,ILP,ttcwscm,0.0,301
51,7,ILP,ttvwscm,0.0,308
51,8,ILP,ttcwscm,0.0,303
51,8,ILP,ttvwscm,0.0,296
51,9,ILP,ttcwscm,3.075,305
51,9,ILP,ttvwscm,24.1,390
51,10,ILP,ttcwscm,0.0,312
51,10,ILP,ttvwscm,0.0,296
51,11,ILP,ttcwscm,0.0,319
51,11,ILP,ttvwscm,0.0,302
51,12,ILP,ttcwscm,3.125,316
51,12,ILP,ttvwscm,0.0,301
51,13,ILP,ttcwscm,0.0,305
51,13,ILP,ttvwscm,0.0,293
51,14,ILP,ttcwscm,1.1,295
51,14,ILP,ttvwscm,8.075000000000001,299
51,15,ILP,ttcwscm,0.0,309
51,15,ILP,ttvwscm,0.0,299
51,16,ILP,ttcwscm,0.0,304
51,16,ILP,ttvwscm,0.0,303
51,17,ILP,ttcwscm,0.0,306
51,17,ILP,ttvwscm,39.150000000000006,302
51,18,ILP,ttcwscm,1.1500000000000001,307
51,18,ILP,ttvwscm,0.0,305
51,19,ILP,ttcwscm,0.0,307
51,19,ILP,ttvwscm,15.175,303
51,20,ILP,ttcwscm,1.175,432
51,20,ILP,ttvwscm,0.0,342
51,21,ILP,ttcwscm,0.0,301
51,21,ILP,ttvwscm,23.175,297
51,22,ILP,ttcwscm,2.15,314
51,22,ILP,ttvwscm,22.175,304
51,23,ILP,ttcwscm,1.1500000000000001,302
51,23,ILP,ttvwscm,0.0,296
51,24,ILP,ttcwscm,0.0,300
51,24,ILP,ttvwscm,0.0,293
51,25,ILP,ttcwscm,0.0,375
51,25,ILP,ttvwscm,0.0,317
51,26,ILP,ttcwscm,2.225,306
51,26,ILP,ttvwscm,26.25,308
51,27,ILP,ttcwscm,1.2750000000000001,319
51,27,ILP,ttvwscm,8.275,308
51,28,ILP,ttcwscm,1.3,318
51,28,ILP,ttvwscm,0.0,397
51,29,ILP,ttcwscm,0.0,310
51,29,ILP,ttvwscm,9.3,317
51,30,ILP,ttcwscm,4.2,314
51,30,ILP,ttvwscm,7.325,334
51,31,ILP,ttcwscm,0.0,309
51,31,ILP,ttvwscm,0.0,315
51,32,ILP,ttcwscm,1.3250000000000002,319
51,32,ILP,ttvwscm,47.325,320
51,33,ILP,ttcwscm,0.0,326
51,33,ILP,ttvwscm,0.0,312
51,34,ILP,ttcwscm,1.35,310
51,34,ILP,ttvwscm,0.0,327
51,35,ILP,ttcwscm,0.0,312
51,35,ILP,ttvwscm,6.3500000000000005,308
51,36,ILP,ttcwscm,3.2750000000000004,322
51,36,ILP,ttvwscm,0.0,331
51,37,ILP,ttcwscm,0.0,319
51,37,ILP,ttvwscm,0.0,315
51,38,ILP,ttcwscm,1.4000000000000001,323
51,38,ILP,ttvwscm,0.0,327
51,39,ILP,ttcwscm,0.0,321
51,39,ILP,ttvwscm,12.275,481
51,40,ILP,ttcwscm,0.0,352
51,40,ILP,ttvwscm,0.0,316
51,41,ILP,ttcwscm,2.475,324
51,41,ILP,ttvwscm,13.5,320
51,42,ILP,ttcwscm,0.0,320
51,42,ILP,ttvwscm,0.0,313
51,43,ILP,ttcwscm,0.0,377
51,43,ILP,ttvwscm,6.5,328
52,1,ILP,ttcwscm,3.0,307
52,1,ILP,ttvwscm,9.025,302
52,2,ILP,ttcwscm,0.0,305
52,2,ILP,ttvwscm,0.0,298
52,3,ILP,ttcwscm,1.0250000000000001,300
52,3,ILP,ttvwscm,1.0250000000000001,379
52,4,ILP,ttcwscm,0.0,306
52,4,ILP,ttvwscm,0.0,296
52,5,ILP,ttcwscm,0.0,300
52,5,ILP,ttvwscm,0.0,299
52,6,ILP,ttcwscm,0.0,337
52,6,ILP,ttvwscm,0.0,305
52,7,ILP,ttcwscm,0.0,299
52,7,ILP,ttvwscm,0.0,326
52,8,ILP,ttcwscm,4.05,297
52,8,ILP,ttvwscm,0.0,301
52,9,ILP,ttcwscm,0.0,329
52,9,ILP,ttvwscm,0.0,351
52,10,ILP,ttcwscm,0.0,300
52,10,ILP,ttvwscm,24.05,301
52,11,ILP,ttcwscm,3.075,305
52,11,ILP,ttvwscm,9.075,298
52,12,ILP,ttcwscm,0.0,294
52,12,ILP,ttvwscm,0.0,299
52,13,ILP,ttcwscm,3.1,297
52,13,ILP,ttvwscm,0.0,310
52,14,ILP,ttcwscm,0.0,375
52,14,ILP,ttvwscm,13.100000000000003,300
52,15,ILP,ttcwscm,0.0,299
52,15,ILP,ttvwscm,0.0,300
52,16,ILP,ttcwscm,0.0,293
52,16,ILP,ttvwscm,1.075,355
52,17,ILP,ttcwscm,0.0,301
52,17,ILP,ttvwscm,0.0,297
52,18,ILP,ttcwscm,0.0,292
52,18,ILP,ttvwscm,21.125,299
52,19,ILP,ttcwscm,3.125,298
52,19,ILP,ttvwscm,29.150000000000002,316
52,20,ILP,ttcwscm,0.0,298
52,20,ILP,ttvwscm,0.0,302
52,21,ILP,ttcwscm,1.2000000000000002,401
52,21,ILP,ttvwscm,0.0,375
52,22,ILP,ttcwscm,0.0,309
52,22,ILP,ttvwscm,29.175,305
52,23,ILP,ttcwscm,3.2,309
52,23,ILP,ttvwscm,0.0,315
52,24,ILP,ttcwscm,0.0,304
52,24,ILP,ttvwscm,1.2750000000000001,307
52,25,ILP,ttcwscm,2.225,313
52,25,ILP,ttvwscm,9.275,368
52,26,ILP,ttcwscm,0.0,332
52,26,ILP,ttvwscm,0.0,304
52,27,ILP,ttcwscm,2.275,305
52,27,ILP,ttvwscm,8.3,311
52,28,ILP,ttcwscm,0.0,320
52,28,ILP,ttvwscm,0.0,312
52,29,ILP,ttcwscm,3.3000000000000003,385
52,29,ILP,ttvwscm,3.325,395
52,30,ILP,ttcwscm,1.3250000000000002,389
52,30,ILP,ttvwscm,0.0,353
52,31,ILP,ttcwscm,0.0,321
52,31,ILP,ttvwscm,26.35,323
52,32,ILP,ttcwscm,0.0,337
52,32,ILP,ttvwscm,0.0,336
52,33,ILP,ttcwscm,1.375,321
52,33,ILP,ttvwscm,11.3,476
52,34,ILP,ttcwscm,1.35,354
52,34,ILP,ttvwscm,0.0,352
52,35,ILP,ttcwscm,0.0,321
52,35,ILP,ttvwscm,0.0,315
52,36,ILP,ttcwscm,0.0,319
52,36,ILP,ttvwscm,16.35,338
52,37,ILP,ttcwscm,2.35,332
52,37,ILP,ttvwscm,2.275,398
52,38,ILP,ttcwscm,0.0,332
52,38,ILP,ttvwscm,0.0,330
52,39,ILP,ttcwscm,1.375,325
52,39,ILP,ttvwscm,7.4,400
52,40,ILP,ttcwscm,0.0,336
52,40,ILP,ttvwscm,0.0,331
52,41,ILP,ttcwscm,1.425,392
52,41,ILP,ttvwscm,16.375,367
52,42,ILP,ttcwscm,0.0,333
52,42,ILP,ttvwscm,0.0,325
52,43,ILP,ttcwscm,0.0,336
52,43,ILP,ttvwscm,34.275,347
53,1,ILP,ttcwscm,0.0,305
53,1,ILP,ttvwscm,53.0,312
53,2,ILP,ttcwscm,3.0,320
53,2,ILP,ttvwscm,6.0,309
53,3,ILP,ttcwscm,2.0,399
53,3,ILP,ttvwscm,6.025,318
53,4,ILP,ttcwscm,0.0,322
53,4,ILP,ttvwscm,0.0,317
53,5,ILP,ttcwscm,0.0,372
53,5,ILP,ttvwscm,0.0,312
53,6,ILP,ttcwscm,0.0,303
53,6,ILP,ttvwscm,0.0,299
53,7,ILP,ttcwscm,3.0500000000000003,303
53,7,ILP,ttvwscm,0.0,302
53,8,ILP,ttcwscm,0.0,299
53,8,ILP,ttvwscm,12.05,307
53,9,ILP,ttcwscm,0.0,376
53,9,ILP,ttvwscm,0.0,305
53,10,ILP,ttcwscm,3.1,312
53,10,ILP,ttvwscm,6.125,313
53,11,ILP,ttcwscm,1.125,322
53,11,ILP,ttvwscm,8.125,358
53,12,ILP,ttcwscm,0.0,312
53,12,ILP,ttvwscm,0.0,321
53,13,ILP,ttcwscm,3.1750000000000003,308
53,13,ILP,ttvwscm,2.1750000000000003,332
53,14,ILP,ttcwscm,0.0,326
53,14,ILP,ttvwscm,0.0,300
53,15,ILP,ttcwscm,1.175,305
53,15,ILP,ttvwscm,9.200000000000001,304
53,16,ILP,ttcwscm,0.0,312
53,16,ILP,ttvwscm,0.0,305
53,17,ILP,ttcwscm,2.1750000000000003,305
53,17,ILP,ttvwscm,3.125,313
53,18,ILP,ttcwscm,0.0,323
53,18,ILP,ttvwscm,0.0,335
53,19,ILP,ttcwscm,0.0,312
53,19,ILP,ttvwscm,0.0,311
53,20,ILP,ttcwscm,2.2,318
53,20,ILP,ttvwscm,0.0,318
53,21,ILP,ttcwscm,0.0,448
53,21,ILP,ttvwscm,0.0,345
53,22,ILP,ttcwscm,0.0,327
53,22,ILP,ttvwscm,56.275000000000006,369
53,23,ILP,ttcwscm,0.0,319
53,23,ILP,ttvwscm,0.0,315
53,24,ILP,ttcwscm,1.25,336
53,24,ILP,ttvwscm,0.0,322
53,25,ILP,ttcwscm,0.0,317
53,25,ILP,ttvwscm,9.225,319
53,26,ILP,ttcwscm,3.3000000000000003,319
53,26,ILP,ttvwscm,0.0,330
53,27,ILP,ttcwscm,0.0,437
53,27,ILP,ttvwscm,0.0,341
53,28,ILP,ttcwscm,1.3,314
53,28,ILP,ttvwscm,0.0,323
53,29,ILP,ttcwscm,0.0,315
53,29,ILP,ttvwscm,12.25,319
53,30,ILP,ttcwscm,0.0,387
53,30,ILP,ttvwscm,0.0,312
53,31,ILP,ttcwscm,1.3250000000000002,316
53,31,ILP,ttvwscm,16.325,352
53,32,ILP,ttcwscm,0.0,315
53,32,ILP,ttvwscm,0.0,314
53,33,ILP,ttcwscm,1.2750000000000001,336
53,33,ILP,ttvwscm,0.0,329
53,34,ILP,ttcwscm,0.0,319
53,34,ILP,ttvwscm,17.3,334
53,35,ILP,ttcwscm,3.2750000000000004,331
53,35,ILP,ttvwscm,10.350000000000001,331
53,36,ILP,ttcwscm,2.375,344
53,36,ILP,ttvwscm,0.0,330
53,37,ILP,ttcwscm,0.0,320
53,37,ILP,ttvwscm,15.4,335
53,38,ILP,ttcwscm,1.4000000000000001,340
53,38,ILP,ttvwscm,0.0,336
53,39,ILP,ttcwscm,0.0,486
53,39,ILP,ttvwscm,1.3250000000000002,354
53,40,ILP,ttcwscm,0.0,348
53,40,ILP,ttvwscm,0.0,322
53,41,ILP,ttcwscm,1.4000000000000001,330
53,41,ILP,ttvwscm,8.4,333
53,42,ILP,ttcwscm,0.0,334
53,42,ILP,ttvwscm,0.0,385
